MB_CODE_2011,LGA_CODE_2013,LGA_NAME_2013,STATE_CODE_2011,STATE_NAME_2011,AREA_ALBERS_SQKM
70001720000,70200,Alice Springs (T),7,Northern Territory,0.0371
70001730000,70200,Alice Springs (T),7,Northern Territory,0.0135
70001740000,70200,Alice Springs (T),7,Northern Territory,0.0150
70001751000,70200,Alice Springs (T),7,Northern Territory,0.6806
70001752000,70200,Alice Springs (T),7,Northern Territory,1.2292
70001753000,70200,Alice Springs (T),7,Northern Territory,0.2859
70001760000,70200,Alice Springs (T),7,Northern Territory,0.4402
70001770000,70200,Alice Springs (T),7,Northern Territory,0.0499
70001780000,70200,Alice Springs (T),7,Northern Territory,17.2864
70001790000,70200,Alice Springs (T),7,Northern Territory,0.0227
70001800000,70200,Alice Springs (T),7,Northern Territory,0.0363
70001810000,70200,Alice Springs (T),7,Northern Territory,0.4801
70001820000,70200,Alice Springs (T),7,Northern Territory,0.0290
70001830000,70200,Alice Springs (T),7,Northern Territory,0.0588
70001840000,70200,Alice Springs (T),7,Northern Territory,0.0296
70001850000,70200,Alice Springs (T),7,Northern Territory,0.2495
70001860000,70200,Alice Springs (T),7,Northern Territory,0.0291
70001870000,70200,Alice Springs (T),7,Northern Territory,0.0147
70001880000,70200,Alice Springs (T),7,Northern Territory,0.0292
70001890000,70200,Alice Springs (T),7,Northern Territory,0.0304
70001900000,70200,Alice Springs (T),7,Northern Territory,0.0445
70001910000,70200,Alice Springs (T),7,Northern Territory,0.0334
70001920000,70200,Alice Springs (T),7,Northern Territory,14.6614
70001930000,70200,Alice Springs (T),7,Northern Territory,0.0576
70001940000,70200,Alice Springs (T),7,Northern Territory,0.1710
70001950000,70200,Alice Springs (T),7,Northern Territory,0.0833
70001960000,70200,Alice Springs (T),7,Northern Territory,0.0193
70001970000,70200,Alice Springs (T),7,Northern Territory,0.0445
70001980000,70200,Alice Springs (T),7,Northern Territory,0.0854
70001990000,70200,Alice Springs (T),7,Northern Territory,0.5396
70002000000,70200,Alice Springs (T),7,Northern Territory,0.0892
70002010000,70200,Alice Springs (T),7,Northern Territory,0.0372
70002020000,70200,Alice Springs (T),7,Northern Territory,0.0393
70002030000,70200,Alice Springs (T),7,Northern Territory,0.0407
70002040000,70200,Alice Springs (T),7,Northern Territory,0.0471
70002050000,70200,Alice Springs (T),7,Northern Territory,0.0509
70002060000,70200,Alice Springs (T),7,Northern Territory,0.0541
70002070000,70200,Alice Springs (T),7,Northern Territory,0.0545
70002080000,70200,Alice Springs (T),7,Northern Territory,0.0674
70002090000,70200,Alice Springs (T),7,Northern Territory,0.0501
70002100000,70200,Alice Springs (T),7,Northern Territory,0.0349
70002110000,70200,Alice Springs (T),7,Northern Territory,0.0421
70002120000,70200,Alice Springs (T),7,Northern Territory,0.0477
70002130000,70200,Alice Springs (T),7,Northern Territory,0.0527
70002140000,70200,Alice Springs (T),7,Northern Territory,0.0528
70002150000,70200,Alice Springs (T),7,Northern Territory,0.0750
70002160000,70200,Alice Springs (T),7,Northern Territory,0.0540
70002170000,70200,Alice Springs (T),7,Northern Territory,0.0569
70002180000,70200,Alice Springs (T),7,Northern Territory,0.0614
70002190000,70200,Alice Springs (T),7,Northern Territory,0.0566
70002200000,70200,Alice Springs (T),7,Northern Territory,0.0781
